LotArea,OverallQual,Fireplaces,OpenPorchSF,LotShape,CentralAir,GarageCars,GrLivArea,Electrical,LotFrontage,Neighborhood,MasVnrArea,OverallCond,BldgType,HouseStyle,HalfBath,FullBath,LandSlope,1stFlrSF,2ndFlrSF,ExterQual,KitchenQual,BsmtQual,BsmtFullBath,BedroomAbvGr,Foundation,YearBuilt,BsmtFinType1,HeatingQC,GarageQual,LotConfig,BsmtFinSF1,LandContour,SaleCondition,Functional,Condition1,SaleType,MSZoning,MSSubClass,SalePrice
2160,7,0,48,1,1,0,1252,1,24.0,1,212.0,5,0,1,1,1,0,6.436150368369428,6.444131256700441,1,1,0,1,1,1,7.6004023345004,0,1,1,0,6.236369590203704,0,1,1,0,0,1,0,160000
12552,7,1,136,1,1,0,1947,1,100.0,1,0.0,5,1,1,1,1,0,6.898714534329988,6.863803391452954,1,1,0,0,1,1,7.602900462204755,1,1,1,0,5.407171771460119,0,1,1,0,0,1,1,254900
5814,8,1,0,0,1,0,1360,1,0.0,1,0.0,5,0,0,0,0,0,7.215239978730097,0.0,1,1,0,1,0,0,7.592870287844818,1,0,1,1,6.9440872082295275,0,0,1,0,0,1,1,187500
8471,6,1,12,0,1,0,1212,1,88.0,0,46.0,7,1,0,0,0,0,7.10002716662926,0.0,0,0,0,1,1,0,7.589335823170617,0,0,1,0,6.2285110035911835,0,1,1,0,0,1,0,151000
9158,8,0,130,1,1,0,1496,1,76.0,1,140.0,5,1,0,0,1,0,7.310550158534422,0.0,1,1,0,0,1,1,7.604396348796338,0,1,1,0,0.0,0,1,1,0,1,1,1,225000
10625,5,0,0,1,0,0,835,1,85.0,0,0.0,5,1,0,0,0,0,6.727431724850855,0.0,0,0,0,0,1,0,7.560080465021827,0,0,0,0,4.6913478822291435,0,0,1,0,0,1,0,83000
7340,4,0,0,0,1,0,858,1,0.0,0,0.0,6,1,0,0,0,0,6.754604099487962,0.0,0,0,0,0,1,0,7.58629630715272,0,0,1,0,5.777652323222656,0,1,1,0,0,1,1,110000
8400,5,2,0,1,1,0,2020,1,60.0,0,320.0,5,0,0,0,1,0,7.61085279039525,0.0,0,0,0,0,1,0,7.589335823170617,0,0,1,0,0.0,0,1,1,0,0,0,0,144000
8068,6,1,46,0,1,0,2267,1,0.0,0,0.0,5,1,1,1,1,0,6.917705609835305,7.1372784372603855,1,1,0,0,1,1,7.601901959875166,0,1,1,0,0.0,0,1,1,0,1,1,1,200000
10434,4,1,0,1,1,0,1005,1,60.0,0,0.0,5,1,0,0,0,0,6.912742820493176,0.0,0,0,0,0,1,0,7.578145472419466,0,0,0,0,0.0,0,1,1,0,0,1,1,115000
10150,5,0,0,1,1,0,912,0,70.0,0,1.0,5,1,0,0,0,0,6.815639990074331,0.0,0,0,0,0,1,0,7.579678823090456,0,1,1,0,6.124683390894205,0,1,1,0,0,1,1,114500
13682,10,1,0,0,1,1,2945,1,66.0,1,1031.0,5,1,1,1,1,0,7.262628600974241,7.326465613840322,1,1,1,0,1,1,7.603897968521881,0,1,1,1,0.0,1,1,1,0,1,1,1,438780
8248,3,0,0,1,0,0,864,0,45.0,0,0.0,3,1,0,0,0,0,6.761572768804055,0.0,0,0,0,1,1,0,7.5569505720129,0,0,0,0,3.7376696182833684,0,1,1,0,0,1,0,67000
32463,4,1,0,1,1,1,1622,1,0.0,0,149.0,4,0,0,0,0,1,7.3914152346753585,0.0,0,0,0,1,1,0,7.581209826196346,0,1,1,0,7.05617528410041,0,1,1,0,0,1,0,168000
10944,7,2,132,0,1,0,2127,1,81.0,1,448.0,5,1,1,1,1,0,7.109062135687172,6.807934943699926,1,1,0,1,1,1,7.597897950521784,1,1,1,0,6.90875477931522,0,1,1,0,0,1,1,271000
9590,7,1,22,0,1,0,1146,1,73.0,1,442.0,5,1,0,0,1,0,7.044032897274685,0.0,1,1,1,1,1,1,7.602401335665818,1,1,1,0,6.668228248417403,0,1,1,0,0,1,0,187500
5436,4,0,96,1,1,0,1154,1,40.0,0,0.0,8,1,0,0,0,0,6.679599185844383,5.883322388488279,0,1,0,1,1,0,7.561121589530238,0,0,1,0,6.601230118728877,0,1,1,0,0,0,0,125500
4750,8,1,0,0,1,0,1625,1,44.0,1,481.0,5,0,0,0,1,1,7.393263094763838,0.0,1,1,0,1,1,1,7.603897968521881,1,1,1,0,7.3613754289773485,1,0,1,0,0,0,1,235000
8658,6,1,138,1,1,0,1324,1,84.0,0,101.0,5,1,0,0,1,0,7.188412736496954,0.0,0,0,0,0,1,0,7.583247524303362,0,1,1,0,6.467698726104354,0,0,1,0,0,1,1,160000
3230,6,1,32,1,1,0,1458,1,34.0,1,1129.0,5,0,1,1,1,0,6.591673732008658,6.593044534142437,0,0,0,0,1,1,7.6004023345004,1,0,1,0,6.040254711277414,0,1,1,0,0,1,0,176000
9937,5,0,68,1,1,0,1256,1,75.0,0,0.0,6,1,0,1,0,0,7.135687347028144,0.0,1,0,0,1,1,0,7.583247524303362,0,0,1,0,6.7226297948554485,0,1,1,0,0,1,1,147500
3982,8,1,0,1,1,1,1567,1,53.0,0,0.0,5,0,0,0,1,0,7.356918242356021,0.0,1,1,0,1,0,1,7.603897968521881,1,1,1,0,7.051855622955894,0,1,1,0,1,1,1,264561
6120,7,0,112,1,1,0,854,0,51.0,0,0.0,8,1,0,0,0,0,6.74993119378857,0.0,0,0,0,0,1,0,7.564757012905729,0,1,1,0,0.0,0,1,1,0,0,0,0,132000
8125,7,0,45,1,1,0,1553,1,65.0,1,0.0,5,1,1,1,1,0,6.628041376179533,6.682108597449809,1,1,0,0,1,1,7.60339933974067,0,1,1,0,0.0,0,1,1,0,1,1,1,186500
11040,4,0,47,1,1,0,1336,1,60.0,0,0.0,6,1,0,1,0,1,6.799055862058796,6.0867747269123065,0,0,0,0,1,0,7.560080465021827,0,0,1,0,6.45833828334479,0,1,1,0,0,0,0,108000
8777,4,0,96,1,1,0,1126,1,67.0,0,0.0,5,1,0,0,1,0,7.026426808699636,0.0,0,1,0,0,1,0,7.575071699507561,0,1,1,0,0.0,0,1,1,0,0,1,1,108000
12090,6,1,112,1,1,0,1868,1,78.0,0,74.0,7,1,0,1,1,0,7.038783541388542,6.591673732008658,0,0,0,0,1,0,7.592870287844818,0,1,1,0,0.0,0,0,1,0,0,1,0,178000
11248,9,1,45,0,1,1,1668,1,90.0,0,215.0,5,1,0,0,1,0,7.419380582918692,0.0,1,1,0,1,1,1,7.601901959875166,1,1,1,0,6.966024187106113,0,1,1,0,0,1,1,285000
21780,6,1,36,1,1,0,1674,1,66.0,0,0.0,7,1,0,0,1,0,7.0587581525186645,6.238324625039508,0,0,0,0,1,0,7.559038255443384,0,1,1,0,0.0,0,1,1,0,0,1,0,185000
14948,9,1,66,0,1,1,2713,1,67.0,1,268.0,5,1,1,1,1,0,7.297091005160418,7.121252453244542,1,1,1,1,1,1,7.60489448081162,1,1,1,0,7.193685818395112,0,1,1,0,1,1,1,446261
10542,7,1,154,1,1,1,2418,1,96.0,1,651.0,5,1,1,1,1,0,7.1891677384203225,6.9975959829819265,1,1,0,1,1,1,7.597396320212795,1,1,1,0,7.068172000388042,0,1,1,0,0,1,1,341000
4017,7,0,54,0,1,0,1250,1,35.0,1,0.0,5,0,1,1,1,0,6.437751649736401,6.439350371100098,1,1,0,0,1,1,7.603897968521881,0,1,1,0,0.0,0,1,1,0,0,1,0,171900
11645,7,0,24,1,1,0,1734,1,78.0,0,0.0,5,1,0,0,1,0,7.458186157340487,0.0,1,1,0,1,1,1,7.60339933974067,1,1,1,0,7.170888478512505,0,1,1,0,0,1,1,260000
12438,8,1,100,0,1,1,2576,1,82.0,1,466.0,5,1,1,1,1,0,7.142036574706803,7.180069874302796,1,1,1,0,1,1,7.603897968521881,0,1,1,0,0.0,0,1,1,0,1,1,1,361919
7200,5,0,27,1,1,0,1048,1,60.0,0,0.0,5,1,0,0,0,0,6.954638864880987,0.0,0,0,0,0,1,0,7.575584651557793,0,0,1,0,0.0,0,1,0,0,0,1,1,98300
9375,7,0,36,1,1,0,2034,1,0.0,0,573.0,5,1,1,1,1,0,6.963189985870238,6.885509670034818,0,1,0,1,1,1,7.599401333415815,1,1,1,0,6.606650186198215,0,1,1,0,0,1,1,219500
8520,5,0,0,1,1,0,968,1,60.0,0,0.0,6,1,0,0,0,0,6.875232087276577,0.0,1,0,0,0,1,0,7.56164174558878,0,0,0,0,0.0,0,1,1,0,0,0,0,100000
11999,8,1,100,1,1,1,2374,1,93.0,1,340.0,5,1,1,1,1,0,7.1180162044653335,7.039660349862076,1,1,0,0,1,1,7.602401335665818,0,1,1,0,0.0,0,1,1,0,0,1,1,285000
7200,7,0,0,1,1,0,1762,1,60.0,0,0.0,7,1,1,1,0,0,6.905753276311464,6.639875833826536,0,1,0,1,1,0,7.560080465021827,0,1,1,0,0.0,0,1,1,0,0,0,0,157000
8100,5,0,116,1,1,0,1559,1,90.0,0,0.0,6,1,0,0,0,0,7.351799869057777,0.0,0,0,0,1,1,0,7.5745584842024805,0,0,1,0,5.82600010738045,0,1,0,0,0,0,0,153500
21750,5,1,0,1,1,0,1771,1,100.0,0,75.0,4,1,0,0,0,0,7.479299637782834,0.0,0,0,0,0,1,0,7.580699752224563,0,0,1,0,0.0,0,1,0,0,0,1,1,115000
8926,4,0,0,0,1,0,960,0,0.0,0,0.0,3,1,0,0,0,0,6.866933284461882,0.0,0,0,0,0,1,0,7.578656850594762,0,1,1,0,0.0,0,0,1,0,0,1,1,112000
13125,7,1,192,0,1,1,2127,1,103.0,0,0.0,5,1,1,1,1,0,6.815639990074331,7.103322062526113,1,1,1,1,1,1,7.596392304064196,0,1,1,0,3.8918202981106265,0,1,1,0,0,1,1,238000
6000,3,0,176,1,1,0,1183,1,50.0,0,0.0,7,1,0,1,0,0,6.520621127558696,6.22455842927536,0,0,0,0,1,0,7.5745584842024805,0,1,1,0,5.805134968916488,0,1,1,0,0,0,0,120000
9920,5,1,0,0,1,0,971,1,69.0,0,0.0,6,1,0,1,0,0,6.878326468291325,0.0,0,0,0,0,1,0,7.585281078639126,0,0,1,0,6.261491684321042,0,1,1,0,0,1,1,128500
9150,6,1,110,0,1,0,1431,1,101.0,0,305.0,5,1,0,0,0,0,7.266128779556451,0.0,0,0,0,0,1,0,7.581719640125308,1,0,1,0,5.918893854273146,0,1,1,0,0,1,0,165000
8640,7,1,108,1,1,0,1852,1,72.0,1,0.0,5,1,1,1,1,0,6.837332814685591,6.825460036255307,0,1,0,1,1,1,7.605392364814935,1,1,1,0,6.71295620067707,0,1,1,0,1,1,1,252678
12122,7,0,76,0,1,0,999,1,0.0,0,210.0,9,1,0,0,0,0,6.906754778648554,0.0,1,1,0,1,1,0,7.581209826196346,0,0,1,0,6.7661917146603505,0,1,1,0,0,1,0,178400
8730,6,0,0,1,1,0,1396,0,60.0,0,0.0,7,1,1,0,0,0,6.548219102762372,6.54965074223381,0,0,0,0,1,0,7.557472901614746,0,1,1,0,0.0,0,1,1,0,0,1,0,153575
4435,6,0,0,1,1,0,848,1,0.0,0,170.0,5,0,0,0,0,0,6.742880635791903,0.0,1,1,0,1,0,1,7.602401335665818,1,1,1,0,6.530877627725885,0,1,1,0,0,0,1,144000
17104,7,1,24,0,1,0,1496,1,58.0,0,0.0,5,1,1,1,1,0,6.498282149476434,6.725033642166843,1,1,0,1,1,1,7.603897968521881,1,1,1,0,6.318968113746434,0,1,1,0,1,1,1,179665
24682,6,1,103,0,1,0,1675,1,0.0,0,0.0,5,1,1,1,1,0,6.79346613258001,6.664409020350408,0,0,0,0,1,1,7.6004023345004,0,1,1,1,0.0,0,1,1,0,0,1,1,181000
7500,7,1,60,1,1,0,1804,1,60.0,0,0.0,5,1,1,1,1,0,6.93537044601511,6.655440350367647,0,1,0,0,1,1,7.6004023345004,0,0,1,0,0.0,0,1,1,0,0,1,1,189000
15306,8,1,0,0,1,1,1776,1,93.0,1,100.0,5,1,0,0,1,0,7.4821189235521155,0.0,1,1,1,1,1,1,7.603897968521881,1,1,1,0,4.394449154672439,1,1,1,0,1,1,1,283463
10382,7,2,204,0,1,0,2090,1,0.0,0,240.0,6,1,1,1,1,0,7.009408932708637,6.891625897052253,0,0,0,1,1,0,7.587310506022615,0,1,1,0,6.756932389247553,0,1,1,1,0,1,1,200000
5119,9,1,65,0,1,0,1709,1,50.0,1,60.0,5,0,0,0,1,0,7.443663683115591,0.0,1,1,1,1,1,1,7.6004023345004,1,1,1,1,7.122059881629142,0,0,1,0,1,1,1,328900
8525,5,0,192,1,0,0,1964,0,55.0,0,0.0,6,1,1,1,0,0,6.931471805599453,6.846943139585379,0,0,0,0,1,1,7.555381944240273,0,0,0,0,0.0,0,0,1,0,0,0,0,130000
8120,4,0,0,1,1,0,864,1,70.0,0,0.0,7,1,0,0,0,0,6.761572768804055,0.0,0,0,0,0,1,0,7.585788821732034,0,1,1,0,5.2574953720277815,0,1,1,0,0,1,1,124500
10208,7,1,0,0,1,1,2344,1,79.0,1,921.0,5,1,1,1,1,0,7.152268856032539,6.97354301952014,1,1,0,0,1,1,7.59890045687141,0,1,1,0,0.0,0,1,1,0,0,1,1,265000
10200,5,0,0,1,1,0,672,1,60.0,0,0.0,8,1,0,0,0,0,6.51025834052315,0.0,0,0,0,0,1,1,7.570443252057374,0,1,1,0,0.0,0,1,1,0,0,1,0,108000
10000,5,1,0,1,1,0,1144,1,80.0,0,0.0,6,1,0,0,0,0,7.042286171939743,0.0,0,0,0,1,1,0,7.581209826196346,0,1,1,0,6.38856140554563,0,1,1,0,0,1,1,131400
10335,7,0,29,0,1,0,1501,1,78.0,0,183.0,5,1,0,0,1,0,7.313886831633462,0.0,1,1,0,1,1,1,7.6004023345004,1,1,1,0,6.522092798170152,0,1,1,0,0,1,1,204000
8816,6,0,0,1,1,0,1052,1,80.0,1,80.0,7,1,0,0,0,0,6.9584483932976555,0.0,0,0,0,1,1,0,7.58629630715272,1,0,1,0,6.22455842927536,0,1,1,0,0,1,0,155000
3196,7,1,20,1,1,0,1557,1,0.0,0,18.0,5,0,0,0,1,0,7.350516171833998,0.0,1,1,0,0,1,1,7.602401335665818,0,1,1,0,0.0,0,1,1,0,0,1,1,234000
7350,5,0,0,1,1,0,952,1,60.0,0,0.0,7,1,0,0,0,0,6.858565034791365,0.0,0,0,0,1,1,0,7.576097340623111,0,0,1,0,6.748759547491679,0,0,1,0,0,1,1,139000
12011,8,1,75,0,1,0,1924,1,78.0,1,530.0,5,1,1,1,1,0,6.990256500493881,6.732210706467206,1,1,0,1,1,1,7.599901959208498,1,1,1,1,6.863803391452954,0,1,1,0,0,1,1,280000
9405,5,0,200,1,1,0,698,1,50.0,0,0.0,9,1,0,0,0,0,6.548219102762372,0.0,0,0,0,0,1,0,7.5740450053721995,0,1,0,0,0.0,0,1,1,0,0,1,1,118000
7630,5,1,0,1,1,0,1812,1,76.0,0,0.0,9,0,1,0,1,0,6.939253946041508,6.660575149839686,0,1,0,0,1,0,7.549609165154532,0,0,1,0,0.0,0,1,1,0,0,0,0,140000
7200,5,0,0,1,1,0,780,1,60.0,0,0.0,7,1,0,0,0,0,6.659293919683638,0.0,0,0,0,0,1,0,7.586803535162581,0,1,1,0,6.450470422144176,0,1,1,0,0,1,1,124900
15611,5,0,0,0,1,0,1126,1,0.0,0,0.0,6,1,0,0,1,0,7.026426808699636,0.0,0,1,0,0,1,1,7.589335823170617,0,0,1,0,6.643789733147672,0,0,1,0,0,1,1,175000
11782,5,0,0,0,1,0,1155,1,88.0,0,0.0,7,1,0,0,0,0,7.051855622955894,0.0,0,1,0,1,1,0,7.581209826196346,0,0,1,0,6.802394763324311,0,1,0,0,0,1,0,148000
11924,9,2,21,0,1,1,2324,1,85.0,1,286.0,5,1,1,0,1,0,7.074963197966044,7.04141166379481,1,1,1,1,1,1,7.60339933974067,1,1,1,0,6.906754778648554,0,1,1,0,1,1,1,345000
11553,5,1,0,0,1,0,1159,1,0.0,0,188.0,5,1,0,1,0,0,7.055312843339752,0.0,0,0,0,0,1,0,7.584773077612199,0,0,1,0,6.513230110912307,0,1,1,0,0,1,1,158000
8960,5,1,0,1,1,0,1028,0,56.0,0,0.0,6,1,0,0,0,0,6.93537044601511,0.0,0,0,0,0,1,0,7.563719668414366,0,0,1,0,0.0,0,1,1,0,0,0,0,115000
13700,7,2,84,0,1,0,1820,1,0.0,0,288.0,6,1,1,0,0,0,6.804614520062624,6.823286122355687,0,1,0,0,1,0,7.583247524303362,0,0,1,0,6.12029741895095,0,1,1,0,0,1,1,201800
5790,3,0,0,1,0,0,1605,1,60.0,0,0.0,6,1,1,0,1,0,6.733401891837359,6.641182169740591,1,0,0,0,1,0,7.557472901614746,0,0,1,0,0.0,0,1,1,0,0,0,0,107400
6120,4,0,0,1,1,0,1573,1,51.0,0,0.0,7,1,0,0,0,0,6.8966943316227125,6.371611847231857,0,1,0,0,1,0,7.5678626054638825,0,1,1,0,0.0,0,1,1,0,0,0,0,133000
8000,6,1,84,1,1,0,1658,1,0.0,0,0.0,5,1,1,1,1,0,6.650279048587422,6.786716950605081,0,0,0,1,1,1,7.598399329323964,1,0,1,0,5.393627546352361,0,1,1,0,0,1,1,188000
13650,5,1,0,1,1,0,1920,1,0.0,0,0.0,5,1,0,0,1,0,7.132497551660044,6.505784060128229,1,1,0,1,1,0,7.579678823090456,0,1,1,0,4.060443010546419,0,1,1,0,0,1,0,172500
13072,6,0,0,1,1,0,1141,1,63.0,0,0.0,5,1,0,1,0,0,7.039660349862076,0.0,1,0,0,0,1,1,7.60339933974067,0,1,1,0,0.0,0,0,1,0,0,1,1,142500
12803,7,1,36,0,1,0,1494,1,88.0,0,99.0,5,1,0,0,1,0,7.309212365692763,0.0,1,1,0,1,1,1,7.601901959875166,1,1,1,0,6.827629234502852,0,1,1,0,0,1,1,221000
1526,4,0,0,1,1,0,630,1,21.0,0,0.0,8,0,0,0,0,0,6.4457198193855785,0.0,0,1,0,1,0,0,7.585788821732034,1,0,1,0,6.246106765481563,0,1,1,0,0,0,0,86000
9549,8,1,30,0,1,0,1494,1,30.0,1,0.0,5,0,0,1,0,0,7.309212365692763,0.0,1,1,0,1,1,1,7.598399329323964,0,1,1,1,6.082218910376446,0,1,1,0,0,1,1,270000
7136,6,0,0,0,0,0,1958,0,82.0,1,423.0,6,0,1,0,1,0,6.88653164253051,6.887552571664617,0,0,0,0,1,0,7.57353126274595,0,0,1,0,6.184148890937483,1,1,1,0,0,0,0,145000
11700,7,1,0,0,0,1,2640,1,65.0,0,0.0,7,1,1,1,0,0,7.1853870155804165,7.186144304522325,1,1,0,0,1,0,7.539027055823995,0,0,1,0,0.0,0,1,1,0,0,0,0,265979
13175,6,2,0,1,1,0,2073,1,85.0,0,119.0,6,1,0,0,1,0,7.636752112435779,0.0,0,0,0,1,1,0,7.589841512182657,0,0,1,0,6.673297967767654,0,1,0,0,0,1,1,210000
6240,8,1,38,1,1,0,1324,1,48.0,1,176.0,5,0,0,0,1,0,7.188412736496954,0.0,1,1,0,1,1,1,7.603897968521881,1,1,1,0,6.761572768804055,0,1,1,0,0,1,1,254000
13000,6,1,72,1,1,0,2142,1,100.0,0,576.0,6,1,1,1,1,0,7.074963197966044,6.8679744089702925,0,1,0,0,1,0,7.584773077612199,0,0,1,0,6.1070228877422545,0,1,1,0,0,1,1,193500
14977,8,1,63,0,1,1,1976,1,110.0,1,304.0,5,1,0,0,1,0,7.588829878307813,0.0,1,1,1,1,1,1,7.603897968521881,1,1,1,0,7.208600337960199,0,1,1,0,1,1,1,440000
3675,6,0,28,1,1,0,1072,1,35.0,0,80.0,5,0,0,0,0,0,6.977281341630747,0.0,0,0,0,1,1,1,7.60339933974067,1,1,1,0,6.131226489483141,0,1,1,0,0,0,0,148000
8521,5,1,0,1,1,0,912,1,70.0,0,0.0,5,1,0,0,0,0,6.815639990074331,0.0,0,0,0,0,1,0,7.584264818389059,0,0,1,0,6.736966958001855,0,1,1,0,0,1,1,125000
10592,6,2,0,1,1,0,1502,1,55.0,1,0.0,7,1,1,1,0,0,6.802394763324311,6.401917196727186,0,1,0,0,1,1,7.56164174558878,0,0,1,0,0.0,0,1,1,0,0,1,0,165000
8755,7,1,0,0,1,0,2060,1,0.0,0,298.0,5,1,1,1,1,0,6.92951677076365,6.946013991099227,1,1,0,1,1,1,7.6004023345004,0,1,1,0,6.650279048587422,0,1,1,1,0,1,1,214000
16285,7,0,33,0,1,0,1430,1,67.0,0,0.0,5,1,0,0,1,0,7.265429723253953,0.0,1,1,0,0,1,1,7.601402334583733,0,1,1,0,0.0,0,1,1,0,0,1,1,187100
6204,4,0,188,1,0,0,2230,1,60.0,0,0.0,5,1,1,0,0,0,6.860663671448287,6.679599185844383,1,0,0,1,1,1,7.555905093611346,0,0,1,0,0.0,0,1,1,0,0,1,1,118500
6931,7,1,128,1,1,0,1656,1,60.0,0,92.0,5,1,1,1,1,0,6.633318433280377,6.799055862058796,1,1,0,0,1,1,7.602401335665818,0,1,1,0,0.0,0,1,1,0,0,1,1,165400
10452,6,2,0,0,1,0,1094,1,85.0,0,216.0,5,1,0,0,0,0,6.9975959829819265,0.0,0,0,0,0,1,0,7.577121930876679,0,1,1,0,6.2166061010848646,0,1,1,0,0,1,1,155000
9350,6,0,0,1,1,0,1302,1,85.0,0,108.0,7,1,0,0,1,0,7.171656822768514,0.0,0,1,0,0,1,0,7.582738488914411,0,1,1,0,5.602118820879701,0,1,0,0,1,1,0,158000
9858,5,0,0,1,1,0,874,1,62.0,0,0.0,6,1,0,0,0,0,6.773080375655535,0.0,0,0,0,1,1,0,7.584773077612199,0,0,1,0,6.236369590203704,0,1,1,0,0,1,1,130000
9430,8,1,128,1,1,1,2365,1,82.0,1,673.0,5,1,1,1,1,0,7.145196134997171,7.001245622069476,1,1,0,1,1,1,7.6004023345004,1,1,1,0,7.059617628291383,0,1,1,0,0,1,1,337000
14587,9,1,174,0,1,0,1506,1,75.0,1,284.0,5,1,0,0,1,0,7.317212408359839,0.0,1,1,0,0,1,1,7.60489448081162,0,1,1,0,0.0,0,1,1,0,1,1,1,264132
5389,8,1,152,0,1,0,1616,1,39.0,1,0.0,5,0,0,0,1,0,7.38770923908104,0.0,1,1,0,1,1,1,7.598399329323964,1,1,1,0,7.074116816197362,0,1,1,0,0,1,1,236500
4435,6,0,0,1,1,0,848,1,0.0,0,170.0,5,0,0,0,0,0,6.742880635791903,0.0,1,1,0,1,0,1,7.602401335665818,1,1,1,0,6.530877627725885,0,1,1,0,0,0,1,140000
1953,6,0,0,1,1,0,987,1,21.0,0,408.0,5,0,1,1,0,0,6.180016653652572,6.22455842927536,0,0,0,0,1,0,7.587310506022615,0,0,1,0,5.736572297479192,0,1,1,0,0,0,0,83000
6000,6,0,0,1,1,0,904,1,50.0,0,0.0,7,1,0,0,0,0,6.806829360392176,0.0,1,0,0,0,1,1,7.563200592358071,0,0,1,0,0.0,0,1,1,0,0,0,0,119000
9375,8,1,45,1,1,0,1992,1,75.0,1,768.0,5,1,1,1,1,0,6.959398512133975,6.84587987526405,1,1,1,0,1,1,7.602401335665818,0,1,1,0,0.0,0,1,1,0,0,1,1,250000
9236,6,0,27,0,1,0,1494,1,79.0,0,0.0,5,1,0,0,1,0,7.309212365692763,0.0,0,1,0,1,1,1,7.599401333415815,1,1,1,0,7.0909098220799835,0,1,1,0,0,1,1,217000
12327,8,1,40,0,1,0,2132,1,79.0,0,0.0,8,1,0,1,0,1,7.310550158534422,6.456769655572163,1,1,0,1,0,0,7.592366128519796,1,1,1,0,7.273786317844895,0,1,0,0,0,1,0,316600
6120,5,0,0,1,1,0,1513,1,51.0,0,0.0,8,1,1,1,0,0,6.844815479208263,6.354370040797351,0,0,0,0,1,0,7.560080465021827,0,1,0,0,0.0,0,1,1,0,0,0,0,137500
8246,5,1,90,0,1,0,1060,1,0.0,0,0.0,8,1,0,0,0,0,6.966024187106113,0.0,0,1,0,1,1,0,7.584773077612199,0,1,1,0,5.241747015059643,0,1,1,0,0,1,1,154000
6000,4,0,0,1,1,0,960,0,50.0,0,0.0,4,1,0,0,0,0,6.866933284461882,0.0,0,0,0,0,1,1,7.560080465021827,0,0,1,0,5.5254529391317835,0,1,1,0,0,0,0,108500
5500,4,0,0,1,1,0,882,1,55.0,0,0.0,6,1,0,0,0,0,6.782192056006791,0.0,0,0,0,0,0,0,7.578656850594762,0,1,0,0,0.0,0,1,1,0,0,1,0,103200
6979,6,0,56,1,1,0,1056,1,64.0,0,0.0,5,0,0,0,0,0,6.962243464266207,0.0,0,0,0,1,0,0,7.590852123688581,1,0,1,0,6.963189985870238,0,1,1,0,0,1,0,144000
18800,6,1,111,0,1,0,1574,1,0.0,0,120.0,5,1,1,1,1,0,6.672032945461067,6.665683717782408,0,0,0,1,1,1,7.588829878307813,1,0,1,0,6.569481420414296,0,1,1,0,0,1,1,190000
6120,5,0,0,1,1,0,1539,1,51.0,0,0.0,6,1,0,1,0,0,6.9726062513017535,6.159095388491933,0,0,0,0,1,0,7.568379267836522,0,0,1,0,0.0,0,1,1,0,0,0,0,141500
8500,7,0,60,1,1,0,1422,1,63.0,0,106.0,5,1,0,0,1,0,7.259819610363186,0.0,1,1,0,0,1,1,7.602900462204755,0,1,1,0,0.0,0,1,1,0,0,1,1,179600
8125,7,0,168,1,1,0,1550,1,65.0,1,100.0,5,1,1,0,1,0,7.013915474810528,6.0844994130751715,1,1,0,1,1,1,7.603897968521881,1,1,1,0,6.70073110954781,0,1,1,0,0,1,1,241000
14112,5,1,0,0,1,0,1152,1,0.0,0,86.0,7,1,0,0,0,0,7.049254841255837,0.0,0,0,0,1,1,1,7.582738488914411,1,0,1,0,6.922643891475888,0,1,1,0,0,1,0,180500
11700,6,1,169,1,1,0,1416,1,90.0,0,420.0,6,1,1,1,1,0,6.56244409369372,6.5638555265321274,0,0,0,0,1,0,7.584773077612199,0,0,1,0,6.003887067106539,0,1,1,0,0,1,1,179900
7052,7,1,36,0,1,0,1364,1,43.0,1,240.0,5,0,0,0,1,0,7.218176838403408,0.0,1,1,0,1,1,1,7.60339933974067,1,1,1,0,6.492239835020471,0,1,1,0,0,1,1,185850
14720,8,1,86,0,1,1,3238,1,56.0,1,579.0,5,1,0,1,1,0,7.627057417018934,7.078341579557671,1,1,0,1,1,1,7.598399329323964,1,1,1,1,6.705639094860003,0,1,1,0,0,1,0,410000
8849,9,1,72,0,1,0,1684,1,63.0,1,616.0,5,0,0,0,1,0,7.428927194802272,0.0,1,1,1,0,1,1,7.60339933974067,1,1,1,0,3.367295829986474,0,1,1,0,0,1,1,266000
6240,6,1,0,1,1,0,1367,0,52.0,0,0.0,6,1,0,0,0,0,6.8658910748834385,6.013715156042802,0,0,0,0,1,0,7.565793282428515,0,0,1,0,6.054439346269371,0,1,1,0,0,0,0,127500
25095,5,2,48,0,1,0,1473,1,65.0,1,0.0,8,1,0,0,0,1,7.29505641646263,0.0,0,1,0,1,0,0,7.584773077612199,1,1,1,0,7.1891677384203225,0,1,1,0,0,1,1,143000
6155,6,0,0,0,1,0,1362,1,60.0,0,0.0,8,1,1,0,1,0,6.621405651764134,6.416732282512326,0,0,0,0,1,0,7.560080465021827,0,1,1,1,0.0,0,1,1,1,0,0,0,128000
7313,9,1,47,1,1,0,1561,1,60.0,1,246.0,5,0,0,0,1,0,7.353081920515432,0.0,1,1,1,1,1,1,7.60339933974067,1,1,1,0,7.050989447068045,0,1,1,0,0,1,1,277500
12257,8,1,98,0,1,1,2531,1,65.0,1,513.0,5,1,1,1,1,0,7.191429330036379,7.093404625868766,1,1,0,0,1,1,7.598399329323964,0,1,1,0,4.04305126783455,0,1,1,0,0,1,1,290000
